Tiempo,Extension,Carga
2892.30000,241.02496,32.81845
2892.40000,241.03331,32.81993
2892.50000,241.04185,32.82043
2892.60000,241.05040,32.82295
2892.70000,241.05830,32.82310
2892.80000,241.06644,32.82416
2892.90000,241.07498,32.82569
2893.00000,241.08331,32.82700
2893.10000,241.09164,32.82842
2893.20000,241.09978,32.82976
2893.30000,241.10811,32.83177
2893.40000,241.11664,32.83153
2893.50000,241.12540,32.83404
2893.60000,241.13371,32.83559
2893.70000,241.14165,32.83716
2893.80000,241.14998,32.83772
2893.90000,241.15831,32.84064
2894.00000,241.16705,32.84126
2894.10000,241.17519,32.84313
2894.20000,241.18311,32.84330
2894.30000,241.19144,32.84445
2894.40000,241.19997,32.84715
2894.50000,241.20853,32.84831
2894.60000,241.21686,32.85078
2894.70000,241.22498,32.85147
2894.80000,241.23331,32.85254
2894.90000,241.24185,32.85359
2895.00000,241.25061,32.85547
2895.10000,241.25851,32.85680
2895.20000,241.26643,32.85747
2895.30000,241.27478,32.85902
2895.40000,241.28331,32.86056
2895.50000,241.29185,32.86210
2895.60000,241.29997,32.86384
2895.70000,241.30811,32.86500
2895.80000,241.31644,32.86544
2895.90000,241.32518,32.86833
2896.00000,241.33394,32.86934
2896.10000,241.34186,32.87103
2896.20000,241.34998,32.87193
2896.30000,241.35811,32.87291
2896.40000,241.36685,32.87421
2896.50000,241.37538,32.87690
2896.60000,241.38353,32.87826
2896.70000,241.39143,32.87921
2896.80000,241.39977,32.88062
2896.90000,241.40851,32.88283
2897.00000,241.41707,32.88421
2897.10000,241.42497,32.88535
2897.20000,241.43311,32.88527
2897.30000,241.44164,32.88794
2897.40000,241.45039,32.89046
2897.50000,241.45872,32.89117
2897.60000,241.46684,32.89213
2897.70000,241.47476,32.89404
2897.80000,241.48332,32.89492
2897.90000,241.49185,32.89727
2898.00000,241.50018,32.89624
2898.10000,241.50810,32.89847
2898.20000,241.51624,32.89973
2898.30000,241.52498,32.90181
2898.40000,241.53372,32.90344
2898.50000,241.54205,32.90411
2898.60000,241.55019,32.90592
2898.70000,241.55811,32.90648
2898.80000,241.56685,32.90890
2898.90000,241.57518,32.91049
2899.00000,241.58353,32.91170
2899.10000,241.59164,32.91231
2899.20000,241.59976,32.91420
2899.30000,241.60852,32.91557
2899.40000,241.61685,32.91534
2899.50000,241.62518,32.91496
2899.60000,241.63332,32.91481
2899.70000,241.64143,32.91710
2899.80000,241.65018,32.91939
2899.90000,241.65874,32.92049
2900.00000,241.66707,32.92281
2900.10000,241.67497,32.92308
2900.20000,241.68330,32.92416
2900.30000,241.69165,32.92596
2900.40000,241.70018,32.92823
2900.50000,241.70831,32.92808
2900.60000,241.71643,32.92904
2900.70000,241.72478,32.93065
2900.80000,241.73331,32.93363
2900.90000,241.74185,32.93458
2901.00000,241.75040,32.93667
2901.10000,241.75832,32.93738
2901.20000,241.76665,32.93728
2901.30000,241.77498,32.94050
2901.40000,241.78351,32.94176
2901.50000,241.79185,32.94307
2901.60000,241.80019,32.94449
2901.70000,241.80830,32.94508
2901.80000,241.81664,32.94712
2901.90000,241.82497,32.94819
2902.00000,241.83353,32.94951
2902.10000,241.84186,32.95076
2902.20000,241.85019,32.95294
2902.30000,241.85851,32.95490
2902.40000,241.86685,32.95429
2902.50000,241.87518,32.95668
2902.60000,241.88373,32.95769
2902.70000,241.89163,32.95972
2902.80000,241.89998,32.95947
2902.90000,241.90831,32.96063
2903.00000,241.91664,32.96159
2903.10000,241.92497,32.96176
2903.20000,241.93311,32.96343
2903.30000,241.94144,32.96564
2903.40000,241.95018,32.96610
2903.50000,241.95872,32.96872
2903.60000,241.96686,32.96929
2903.70000,241.97498,32.97058
2903.80000,241.98331,32.97273
2903.90000,241.99164,32.97339
2904.00000,242.00020,32.97588
2904.10000,242.00873,32.97578
2904.20000,242.01665,32.97751
2904.30000,242.02498,32.97967
2904.40000,242.03333,32.98060
2904.50000,242.04185,32.98385
2904.60000,242.05019,32.98439
2904.70000,242.05830,32.98508
2904.80000,242.06664,32.98597
2904.90000,242.07498,32.98824
2905.00000,242.08372,32.99099
2905.10000,242.09184,32.99172
2905.20000,242.09998,32.99291
2905.30000,242.10811,32.99434
2905.40000,242.11664,32.99490
2905.50000,242.12518,32.99567
2905.60000,242.13330,32.99749
2905.70000,242.14124,32.99929
2905.80000,242.14977,33.00094
2905.90000,242.15872,33.00364
2906.00000,242.16705,33.00419
2906.10000,242.17499,33.00507
2906.20000,242.18311,33.00700
2906.30000,242.19144,33.00835
2906.40000,242.20018,33.01178
2906.50000,242.20874,33.01294
2906.60000,242.21686,33.01371
2906.70000,242.22476,33.01461
2906.80000,242.23331,33.01757
2906.90000,242.24205,33.01757
2907.00000,242.25040,33.02037
2907.10000,242.25832,33.02092
2907.20000,242.26643,33.02364
2907.30000,242.27496,33.02421
2907.40000,242.28374,33.02679
2907.50000,242.29227,33.02815
2907.60000,242.30019,33.03016
2907.70000,242.30809,33.03085
2907.80000,242.31665,33.03090
2907.90000,242.32539,33.03245
2908.00000,242.33331,33.03455
2908.10000,242.34143,33.03564
2908.20000,242.34956,33.03706
2908.30000,242.35831,33.03872
2908.40000,242.36707,33.03989
2908.50000,242.37538,33.04156
2908.60000,242.38332,33.04195
2908.70000,242.39143,33.04304
2908.80000,242.40018,33.04518
2908.90000,242.40872,33.04798
2909.00000,242.41685,33.04881
2909.10000,242.42497,33.04954
2909.20000,242.43311,33.05025
2909.30000,242.44185,33.05297
2909.40000,242.45020,33.05551
2909.50000,242.45853,33.05632
2909.60000,242.46664,33.05644
2909.70000,242.47476,33.05797
2909.80000,242.48372,33.06046
2909.90000,242.49207,33.06214
2910.00000,242.50040,33.06317
2910.10000,242.50830,33.06253
2910.20000,242.51643,33.06465
2910.30000,242.52498,33.06551
2910.40000,242.53331,33.06893
2910.50000,242.54164,33.06721
2910.60000,242.54956,33.06876
2910.70000,242.55811,33.07075
2910.80000,242.56665,33.07325
2910.90000,242.57518,33.07534
2911.00000,242.58351,33.07679
2911.10000,242.59145,33.07751
2911.20000,242.59998,33.07846
2911.30000,242.60831,33.07978
2911.40000,242.61685,33.08144
2911.50000,242.62520,33.08322
2911.60000,242.63332,33.08497
2911.70000,242.64165,33.08697
2911.80000,242.65018,33.08800
2911.90000,242.65852,33.09081
2912.00000,242.66685,33.09000
2912.10000,242.67519,33.09260
2912.20000,242.68330,33.09171
2912.30000,242.69165,33.09432
2912.40000,242.69998,33.09550
2912.50000,242.70853,33.09803
2912.60000,242.71706,33.09935
2912.70000,242.72498,33.10126
2912.80000,242.73332,33.10061
2912.90000,242.74164,33.10272
2913.00000,242.74997,33.10289
2913.10000,242.75830,33.10663
2913.20000,242.76665,33.10792
2913.30000,242.77477,33.10929
2913.40000,242.78331,33.10987
2913.50000,242.79184,33.11171
2913.60000,242.80040,33.11342
2913.70000,242.80832,33.11455
2913.80000,242.81664,33.11680
2913.90000,242.82497,33.11851
2914.00000,242.83331,33.11915
2914.10000,242.84186,33.12109
2914.20000,242.84998,33.12208
2914.30000,242.85831,33.12125
2914.40000,242.86665,33.12317
2914.50000,242.87518,33.12591
2914.60000,242.88351,33.12803
2914.70000,242.89163,33.12881
2914.80000,242.89998,33.13064
2914.90000,242.90831,33.13103
2915.00000,242.91705,33.13185
2915.10000,242.92519,33.13333
2915.20000,242.93311,33.13384
2915.30000,242.94144,33.13644
2915.40000,242.94998,33.13611
2915.50000,242.95851,33.13967
2915.60000,242.96664,33.14154
2915.70000,242.97456,33.14282
2915.80000,242.98311,33.14399
2915.90000,242.99185,33.14608
2916.00000,243.00060,33.14712
2916.10000,243.00853,33.14963
2916.20000,243.01665,33.14922
2916.30000,243.02477,33.15251
2916.40000,243.03372,33.15369
2916.50000,243.04207,33.15550
2916.60000,243.05019,33.15743
2916.70000,243.05811,33.15691
2916.80000,243.06664,33.16046
2916.90000,243.07539,33.16283
2917.00000,243.08372,33.16226
2917.10000,243.09164,33.16286
2917.20000,243.09955,33.16291
2917.30000,243.10832,33.16452
2917.40000,243.11728,33.16649
2917.50000,243.12560,33.16916
2917.60000,243.13351,33.17026
2917.70000,243.14145,33.17121
2917.80000,243.14998,33.17223
2917.90000,243.15852,33.17512
2918.00000,243.16685,33.17437
2918.10000,243.17476,33.17538
2918.20000,243.18289,33.17843
2918.30000,243.19165,33.17998
2918.40000,243.20039,33.18255
2918.50000,243.20851,33.18339
2918.60000,243.21664,33.18447
2918.70000,243.22478,33.18602
2918.80000,243.23352,33.18810
2918.90000,243.24205,33.19057
2919.00000,243.25020,33.19073
2919.10000,243.25810,33.19171
2919.20000,243.26643,33.19295
2919.30000,243.27518,33.19511
2919.40000,243.28374,33.19651
2919.50000,243.29185,33.19840
2919.60000,243.29997,33.20092
2919.70000,243.30809,33.20137
2919.80000,243.31686,33.20250
2919.90000,243.32539,33.20456
2920.00000,243.33351,33.20671
2920.10000,243.34164,33.20752
2920.20000,243.34999,33.20958
2920.30000,243.35831,33.20955
2920.40000,243.36685,33.21174
2920.50000,243.37497,33.21277
2920.60000,243.38290,33.21327
2920.70000,243.39143,33.21565
2920.80000,243.39998,33.21820
2920.90000,243.40872,33.21853
2921.00000,243.41684,33.22101
2921.10000,243.42499,33.22040
2921.20000,243.43332,33.22401
2921.30000,243.44185,33.22399
2921.40000,243.45018,33.22730
2921.50000,243.45853,33.22665
2921.60000,243.46643,33.22754
2921.70000,243.47498,33.23014
2921.80000,243.48352,33.23062
2921.90000,243.49185,33.23077
2922.00000,243.50018,33.23226
2922.10000,243.50832,33.23408
2922.20000,243.51663,33.23712
2922.30000,243.52498,33.23722
2922.40000,243.53352,33.23975
2922.50000,243.54185,33.24151
2922.60000,243.54997,33.24052
2922.70000,243.55832,33.24188
2922.80000,243.56644,33.24270
2922.90000,243.57498,33.24499
2923.00000,243.58310,33.24608
2923.10000,243.59145,33.24930
2923.20000,243.59978,33.25048
2923.30000,243.60831,33.25282
2923.40000,243.61707,33.25423
2923.50000,243.62538,33.25540
2923.60000,243.63353,33.25821
2923.70000,243.64143,33.25892
2923.80000,243.64977,33.26053
2923.90000,243.65851,33.26293
2924.00000,243.66707,33.26423
2924.10000,243.67519,33.26636
2924.20000,243.68330,33.26650
2924.30000,243.69164,33.26578
2924.40000,243.69998,33.26806
2924.50000,243.70853,33.26963
2924.60000,243.71664,33.27010
2924.70000,243.72476,33.27247
2924.80000,243.73332,33.27372
2924.90000,243.74207,33.27704
2925.00000,243.75040,33.27915
2925.10000,243.75851,33.27980
2925.20000,243.76645,33.28084
2925.30000,243.77477,33.28231
2925.40000,243.78352,33.28478
2925.50000,243.79185,33.28651
2925.60000,243.79999,33.28873
2925.70000,243.80789,33.28890
2925.80000,243.81644,33.29048
2925.90000,243.82539,33.29273
2926.00000,243.83372,33.29408
2926.10000,243.84186,33.29652
2926.20000,243.84998,33.29783
2926.30000,243.85831,33.29749
2926.40000,243.86705,33.29901
2926.50000,243.87540,33.30115
2926.60000,243.88332,33.30263
2926.70000,243.89143,33.30383
2926.80000,243.89998,33.30667
2926.90000,243.90894,33.30864
2927.00000,243.91707,33.30883
2927.10000,243.92497,33.31051
2927.20000,243.93289,33.31205
2927.30000,243.94165,33.31401
2927.40000,243.95061,33.31671
2927.50000,243.95872,33.31774
2927.60000,243.96664,33.31847
2927.70000,243.97456,33.32001
2927.80000,243.98331,33.32123
2927.90000,243.99207,33.32395
2928.00000,244.00018,33.32477
2928.10000,244.00790,33.32532
2928.20000,244.01624,33.32707
2928.30000,244.02498,33.32905
2928.40000,244.03372,33.33223
2928.50000,244.04205,33.33279
2928.60000,244.05019,33.33380
2928.70000,244.05811,33.33474
2928.80000,244.06685,33.33652
2928.90000,244.07539,33.33897
2929.00000,244.08353,33.34087
2929.10000,244.09143,33.34172
2929.20000,244.09956,33.34396
2929.30000,244.10852,33.34580
2929.40000,244.11685,33.34739
2929.50000,244.12518,33.34973
2929.60000,244.13310,33.34792
2929.70000,244.14143,33.34860
2929.80000,244.15019,33.35231
2929.90000,244.15874,33.35413
2930.00000,244.16685,33.35584
2930.10000,244.17497,33.35787
2930.20000,244.18332,33.36018
2930.30000,244.19185,33.36027
2930.40000,244.20018,33.36162
2930.50000,244.20851,33.36342
2930.60000,244.21645,33.36540
2930.70000,244.22498,33.36618
2930.80000,244.23352,33.36981
2930.90000,244.24205,33.37064
2931.00000,244.25018,33.37107
2931.10000,244.25832,33.37303
2931.20000,244.26665,33.37485
2931.30000,244.27518,33.37612
2931.40000,244.28351,33.37974
2931.50000,244.29185,33.37881
2931.60000,244.29997,33.38093
2931.70000,244.30830,33.38236
2931.80000,244.31664,33.38502
2931.90000,244.32520,33.38610
2932.00000,244.33331,33.38935
2932.10000,244.34164,33.38909
2932.20000,244.34998,33.38988
2932.30000,244.35852,33.39173
2932.40000,244.36664,33.39310
2932.50000,244.37497,33.39550
2932.60000,244.38351,33.39597
2932.70000,244.39165,33.39770
2932.80000,244.39998,33.39973
2932.90000,244.40831,33.40092
2933.00000,244.41664,33.40117
2933.10000,244.42477,33.40300
2933.20000,244.43311,33.40495
2933.30000,244.44144,33.40714
2933.40000,244.45018,33.40912
2933.50000,244.45872,33.41181
2933.60000,244.46707,33.41254
2933.70000,244.47519,33.41362
2933.80000,244.48331,33.41453
2933.90000,244.49164,33.41754
2934.00000,244.50018,33.41920
2934.10000,244.50851,33.42169
2934.20000,244.51665,33.42187
2934.30000,244.52477,33.42158
2934.40000,244.53311,33.42341
2934.50000,244.54185,33.42538
2934.60000,244.55019,33.42566
2934.70000,244.55830,33.42644
2934.80000,244.56665,33.42987
2934.90000,244.57518,33.43173
2935.00000,244.58394,33.43519
2935.10000,244.59206,33.43573
2935.20000,244.59978,33.43809
2935.30000,244.60811,33.43913
2935.40000,244.61685,33.44042
2935.50000,244.62518,33.44203
2935.60000,244.63310,33.44448
2935.70000,244.64124,33.44526
2935.80000,244.64957,33.44855
2935.90000,244.65851,33.44931
2936.00000,244.66705,33.45226
2936.10000,244.67519,33.45274
2936.20000,244.68311,33.45533
2936.30000,244.69164,33.45628
2936.40000,244.70039,33.45956
2936.50000,244.70872,33.46051
2936.60000,244.71686,33.46049
2936.70000,244.72498,33.46347
2936.80000,244.73309,33.46425
2936.90000,244.74185,33.46732
2937.00000,244.75040,33.47028
2937.10000,244.75830,33.47068
2937.20000,244.76643,33.47163
2937.30000,244.77498,33.47263
2937.40000,244.78372,33.47564
2937.50000,244.79205,33.47425
2937.60000,244.79997,33.47465
2937.70000,244.80811,33.47605
2937.80000,244.81665,33.47851
2937.90000,244.82518,33.48158
2938.00000,244.83351,33.48169
2938.10000,244.84145,33.48387
2938.20000,244.84956,33.48521
2938.30000,244.85811,33.48717
2938.40000,244.86705,33.49001
2938.50000,244.87538,33.49158
2938.60000,244.88353,33.49219
2938.70000,244.89165,33.49272
2938.80000,244.90018,33.49572
2938.90000,244.90851,33.49832
2939.00000,244.91685,33.49870
2939.10000,244.92497,33.50076
2939.20000,244.93311,33.50009
2939.30000,244.94185,33.50263
2939.40000,244.95020,33.50442
2939.50000,244.95853,33.50624
2939.60000,244.96664,33.50869
2939.70000,244.97476,33.50751
2939.80000,244.98352,33.51053
2939.90000,244.99207,33.51143
2940.00000,245.00018,33.51351
2940.10000,245.00851,33.51663
2940.20000,245.01665,33.51723
2940.30000,245.02519,33.51889
2940.40000,245.03352,33.52089
2940.50000,245.04164,33.52115
2940.60000,245.04956,33.52279
2940.70000,245.05811,33.52316
2940.80000,245.06665,33.52662
2940.90000,245.07518,33.52859
2941.00000,245.08353,33.53074
2941.10000,245.09186,33.53081
2941.20000,245.09998,33.53256
2941.30000,245.10831,33.53468
2941.40000,245.11685,33.53642
2941.50000,245.12518,33.53663
2941.60000,245.13332,33.53749
2941.70000,245.14165,33.53975
2941.80000,245.14996,33.54144
2941.90000,245.15831,33.54191
2942.00000,245.16685,33.54471
2942.10000,245.17497,33.54532
2942.20000,245.18330,33.54806
2942.30000,245.19165,33.54912
2942.40000,245.19998,33.55065
2942.50000,245.20851,33.55298
2942.60000,245.21684,33.55448
2942.70000,245.22498,33.55492
2942.80000,245.23311,33.55603
2942.90000,245.24164,33.55796
2943.00000,245.24997,33.55945
2943.10000,245.25832,33.56070
2943.20000,245.26665,33.56191
2943.30000,245.27477,33.56411
2943.40000,245.28331,33.56553
2943.50000,245.29207,33.56859
2943.60000,245.30040,33.56804
2943.70000,245.30852,33.57053
2943.80000,245.31664,33.57185
2943.90000,245.32498,33.57424
2944.00000,245.33372,33.57581
2944.10000,245.34186,33.57628
2944.20000,245.34998,33.57790
2944.30000,245.35811,33.58002
2944.40000,245.36665,33.58012
2944.50000,245.37540,33.58421
2944.60000,245.38351,33.58518
2944.70000,245.39163,33.58602
2944.80000,245.39998,33.58677
2944.90000,245.40852,33.59038
2945.00000,245.41727,33.59250
2945.10000,245.42519,33.59333
2945.20000,245.43332,33.59478
2945.30000,245.44165,33.59612
2945.40000,245.44998,33.59810
2945.50000,245.45851,33.59782
2945.60000,245.46664,33.59891
2945.70000,245.47478,33.60060
2945.80000,245.48309,33.60290
2945.90000,245.49185,33.60476
2946.00000,245.50040,33.60603
2946.10000,245.50851,33.60818
2946.20000,245.51643,33.60930
2946.30000,245.52477,33.61026
2946.40000,245.53352,33.61268
2946.50000,245.54207,33.61502
2946.60000,245.55019,33.61624
2946.70000,245.55811,33.61799
2946.80000,245.56664,33.61897
2946.90000,245.57520,33.62056
2947.00000,245.58372,33.62278
2947.10000,245.59164,33.62395
2947.20000,245.59976,33.62544
2947.30000,245.60832,33.62692
2947.40000,245.61707,33.62895
2947.50000,245.62540,33.63016
2947.60000,245.63330,33.63201
2947.70000,245.64143,33.63324
2947.80000,245.64998,33.63423
2947.90000,245.65852,33.63507
2948.00000,245.66684,33.63460
2948.10000,245.67477,33.63769
2948.20000,245.68311,33.63904
2948.30000,245.69144,33.64077
2948.40000,245.70018,33.64333
2948.50000,245.70874,33.64538
2948.60000,245.71664,33.64595
2948.70000,245.72476,33.64743
2948.80000,245.73352,33.64981
2948.90000,245.74185,33.65181
2949.00000,245.75018,33.65165
2949.10000,245.75832,33.65367
2949.20000,245.76643,33.65526
2949.30000,245.77518,33.65807
2949.40000,245.78352,33.66048
2949.50000,245.79185,33.66051
2949.60000,245.79997,33.65909
2949.70000,245.80830,33.66075
2949.80000,245.81686,33.66290
2949.90000,245.82539,33.66617
2950.00000,245.83372,33.66703
2950.10000,245.84164,33.66884
2950.20000,245.84998,33.66854
2950.30000,245.85831,33.67233
2950.40000,245.86664,33.67294
2950.50000,245.87497,33.67502
2950.60000,245.88290,33.67710
2950.70000,245.89143,33.67785
2950.80000,245.89998,33.68006
2950.90000,245.90851,33.68149
2951.00000,245.91685,33.68347
2951.10000,245.92497,33.68575
2951.20000,245.93330,33.68564
2951.30000,245.94164,33.68713
2951.40000,245.95020,33.68907
2951.50000,245.95853,33.69098
2951.60000,245.96664,33.69042
2951.70000,245.97498,33.69090
2951.80000,245.98332,33.69389
2951.90000,245.99185,33.69612
2952.00000,246.00018,33.69856
2952.10000,246.00830,33.69915
2952.20000,246.01663,33.70084
2952.30000,246.02498,33.70280
2952.40000,246.03331,33.70399
2952.50000,246.04185,33.70659
2952.60000,246.05019,33.70801
2952.70000,246.05832,33.70969
2952.80000,246.06665,33.71141
2952.90000,246.07498,33.71175
2953.00000,246.08330,33.71316
2953.10000,246.09186,33.71522
2953.20000,246.09998,33.71703
2953.30000,246.10831,33.71916
2953.40000,246.11685,33.72003
2953.50000,246.12540,33.72066
2953.60000,246.13351,33.72312
2953.70000,246.14165,33.72436
2953.80000,246.14998,33.72455
2953.90000,246.15831,33.72631
2954.00000,246.16685,33.72754
2954.10000,246.17540,33.73050
2954.20000,246.18330,33.73192
2954.30000,246.19165,33.73303
2954.40000,246.19977,33.73553
2954.50000,246.20851,33.73791
2954.60000,246.21684,33.73761
2954.70000,246.22498,33.74015
2954.80000,246.23331,33.74134
2954.90000,246.24164,33.74380
2955.00000,246.25060,33.74576
2955.10000,246.25851,33.74769
2955.20000,246.26643,33.74830
2955.30000,246.27477,33.74824
2955.40000,246.28310,33.75123
2955.50000,246.29164,33.75334
2955.60000,246.29999,33.75551
2955.70000,246.30789,33.75569
2955.80000,246.31622,33.75645
2955.90000,246.32518,33.75861
2956.00000,246.33394,33.76112
2956.10000,246.34186,33.76266
2956.20000,246.34976,33.76540
2956.30000,246.35809,33.76567
2956.40000,246.36685,33.76937
2956.50000,246.37540,33.76867
2956.60000,246.38351,33.77028
2956.70000,246.39163,33.77272
2956.80000,246.39998,33.77394
2956.90000,246.40852,33.77816
2957.00000,246.41705,33.77896
2957.10000,246.42497,33.78059
2957.20000,246.43311,33.77957
2957.30000,246.44165,33.78099
2957.40000,246.45039,33.78485
2957.50000,246.45894,33.78594
2957.60000,246.46664,33.78796
2957.70000,246.47478,33.78937
2957.80000,246.48331,33.79082
2957.90000,246.49185,33.79343
2958.00000,246.50018,33.79193
2958.10000,246.50832,33.79416
2958.20000,246.51643,33.79464
2958.30000,246.52477,33.79697
2958.40000,246.53372,33.79997
2958.50000,246.54207,33.80149
2958.60000,246.55019,33.80299
2958.70000,246.55830,33.80159
2958.80000,246.56685,33.80365
2958.90000,246.57520,33.80567
2959.00000,246.58372,33.80795
2959.10000,246.59164,33.80906
2959.20000,246.59998,33.81039
2959.30000,246.60852,33.81286
2959.40000,246.61685,33.81467
2959.50000,246.62518,33.81340
2959.60000,246.63330,33.81412
2959.70000,246.64145,33.81536
2959.80000,246.65019,33.81834
2959.90000,246.65852,33.82132
2960.00000,246.66705,33.82288
2960.10000,246.67497,33.82434
2960.20000,246.68332,33.82243
2960.30000,246.69165,33.82409
2960.40000,246.69997,33.82624
2960.50000,246.70830,33.82662
2960.60000,246.71623,33.82932
2960.70000,246.72476,33.83101
2960.80000,246.73331,33.83380
2960.90000,246.74185,33.83609
2961.00000,246.75040,33.83830
2961.10000,246.75832,33.83939
2961.20000,246.76665,33.83893
2961.30000,246.77498,33.84056
2961.40000,246.78352,33.84134
2961.50000,246.79185,33.84449
2961.60000,246.79997,33.84449
2961.70000,246.80830,33.84752
2961.80000,246.81665,33.84839
2961.90000,246.82498,33.84871
2962.00000,246.83331,33.85158
2962.10000,246.84164,33.85316
2962.20000,246.84999,33.85478
2962.30000,246.85831,33.85701
2962.40000,246.86664,33.85851
2962.50000,246.87518,33.86008
2962.60000,246.88351,33.86167
2962.70000,246.89165,33.86343
2962.80000,246.89977,33.86526
2962.90000,246.90831,33.86559
2963.00000,246.91664,33.86924
2963.10000,246.92499,33.87090
2963.20000,246.93311,33.86982
2963.30000,246.94144,33.87219
2963.40000,246.95018,33.87144
2963.50000,246.95874,33.87354
2963.60000,246.96686,33.87486
2963.70000,246.97498,33.87752
2963.80000,246.98331,33.87796
2963.90000,246.99165,33.88067
2964.00000,247.00040,33.88193
2964.10000,247.00873,33.88291
2964.20000,247.01663,33.88414
2964.30000,247.02498,33.88578
2964.40000,247.03331,33.88683
2964.50000,247.04185,33.88949
2964.60000,247.05019,33.89099
2964.70000,247.05832,33.89283
2964.80000,247.06665,33.89336
2964.90000,247.07518,33.89451
2965.00000,247.08372,33.89796
2965.10000,247.09184,33.89816
2965.20000,247.09978,33.89964
2965.30000,247.10811,33.90087
2965.40000,247.11664,33.90295
2965.50000,247.12518,33.90404
2965.60000,247.13332,33.90493
2965.70000,247.14122,33.90738
2965.80000,247.14977,33.90760
2965.90000,247.15851,33.90813
2966.00000,247.16727,33.91083
2966.10000,247.17519,33.91051
2966.20000,247.18311,33.91239
2966.30000,247.19144,33.91289
2966.40000,247.20039,33.91621
2966.50000,247.20894,33.91918
2966.60000,247.21686,33.91992
2966.70000,247.22498,33.92157
2966.80000,247.23311,33.92065
2966.90000,247.24185,33.92373
2967.00000,247.25018,33.92564
2967.10000,247.25830,33.92811
2967.20000,247.26624,33.92949
2967.30000,247.27498,33.93051
2967.40000,247.28372,33.93331
2967.50000,247.29205,33.93408
2967.60000,247.29999,33.93567
2967.70000,247.30811,33.93646
2967.80000,247.31665,33.93883
2967.90000,247.32518,33.94074
2968.00000,247.33351,33.94073
2968.10000,247.34145,33.94138
2968.20000,247.34956,33.94329
2968.30000,247.35831,33.94390
2968.40000,247.36705,33.94683
2968.50000,247.37518,33.94746
2968.60000,247.38332,33.94860
2968.70000,247.39143,33.94917
2968.80000,247.40018,33.95092
2968.90000,247.40852,33.95323
2969.00000,247.41685,33.95490
2969.10000,247.42476,33.95581
2969.20000,247.43309,33.95632
2969.30000,247.44186,33.95880
2969.40000,247.45020,33.96002
2969.50000,247.45831,33.96085
2969.60000,247.46643,33.96293
2969.70000,247.47478,33.96392
2969.80000,247.48352,33.96580
2969.90000,247.49207,33.96744
2970.00000,247.50018,33.96827
2970.10000,247.50832,33.96972
2970.20000,247.51665,33.97155
2970.30000,247.52498,33.97218
2970.40000,247.53351,33.97227
2970.50000,247.54166,33.97375
2970.60000,247.54956,33.97519
2970.70000,247.55811,33.97639
2970.80000,247.56664,33.97936
2970.90000,247.57539,33.98194
2971.00000,247.58372,33.98269
2971.10000,247.59164,33.98428
2971.20000,247.59998,33.98391
2971.30000,247.60851,33.98569
2971.40000,247.61685,33.98806
2971.50000,247.62518,33.99007
2971.60000,247.63330,33.99064
2971.70000,247.64163,33.99198
2971.80000,247.64998,33.99424
2971.90000,247.65852,33.99435
2972.00000,247.66685,33.99562
2972.10000,247.67497,33.99826
2972.20000,247.68311,33.99846
2972.30000,247.69165,34.00108
2972.40000,247.69998,33.99986
2972.50000,247.70851,34.00307
2972.60000,247.71686,34.00508
2972.70000,247.72498,34.00519
2972.80000,247.73311,34.00903
2972.90000,247.74164,34.00829
2973.00000,247.74998,34.00902
2973.10000,247.75810,34.01091
2973.20000,247.76643,34.01167
2973.30000,247.77477,34.01498
2973.40000,247.78351,34.01606
2973.50000,247.79207,34.01788
2973.60000,247.80019,34.01892
2973.70000,247.80830,34.01879
2973.80000,247.81664,34.02235
2973.90000,247.82520,34.02354
2974.00000,247.83372,34.02510
2974.10000,247.84184,34.02626
2974.20000,247.84998,34.02730
2974.30000,247.85832,34.02868
2974.40000,247.86685,34.02983
2974.50000,247.87540,34.03130
2974.60000,247.88330,34.03316
2974.70000,247.89143,34.03364
2974.80000,247.89998,34.03525
2974.90000,247.90852,34.03676
2975.00000,247.91727,34.03975
2975.10000,247.92519,34.03987
2975.20000,247.93332,34.04177
2975.30000,247.94165,34.04187
2975.40000,247.95018,34.04367
2975.50000,247.95853,34.04455
2975.60000,247.96664,34.04415
2975.70000,247.97456,34.04493
2975.80000,247.98309,34.04641
2975.90000,247.99205,34.04849
2976.00000,248.00040,34.05121
2976.10000,248.00851,34.05013
2976.20000,248.01643,34.05312
2976.30000,248.02477,34.05401
2976.40000,248.03374,34.05562
2976.50000,248.04207,34.05823
2976.60000,248.05019,34.05900
2976.70000,248.05809,34.05940
2976.80000,248.06665,34.05937
2976.90000,248.07539,34.06282
2977.00000,248.08372,34.06432
2977.10000,248.09164,34.06514
2977.20000,248.09956,34.06567
2977.30000,248.10831,34.06739
2977.40000,248.11707,34.06981
2977.50000,248.12540,34.07072
2977.60000,248.13332,34.07168
2977.70000,248.14143,34.06992
2977.80000,248.14998,34.07174
2977.90000,248.15872,34.07264
2978.00000,248.16685,34.07501
2978.10000,248.17477,34.07437
2978.20000,248.18289,34.07662
2978.30000,248.19164,34.07792
2978.40000,248.20039,34.08025
2978.50000,248.20872,34.08185
2978.60000,248.21686,34.08263
2978.70000,248.22476,34.08352
2978.80000,248.23351,34.08658
2978.90000,248.24185,34.08841
2979.00000,248.25018,34.08918
2979.10000,248.25810,34.09061
2979.20000,248.26643,34.08938
2979.30000,248.27519,34.09068
2979.40000,248.28372,34.09319
2979.50000,248.29185,34.09484
2979.60000,248.29997,34.09596
